Id,Artist,Title,Description,Tags,publishedAt,View,Like,CommentCount,pushblishDayName,Duration,SheetName
7Q6iI3vzGz4,Ayumi Hamasaki,talkin' 2 myself (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

talkin' 2 myself (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 中野雄太
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', ""talkin' 2 myself(A COMPLETE リマスタリングver.)""]",2019-12-18 14:10:40,29697,84,0,Wednesday,00:04:52,Song
LkzyFEWUkuw,Ayumi Hamasaki,YOU (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

YOU (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 星野靖彦
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'YOU(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:39,70986,147,0,Wednesday,00:04:45,Song
Nfk3BW38oTM,Ayumi Hamasaki,kanariya (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

kanariya (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 星野靖彦
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'kanariya(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:39,91388,256,0,Wednesday,00:03:07,Song
cUI5a0QgvTc,Ayumi Hamasaki,poker face (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

poker face (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 星野靖彦
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'poker face(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:39,82365,249,0,Wednesday,00:04:42,Song
fC0s2ZVtT8s,Ayumi Hamasaki,vogue (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

vogue (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 菊池一仁
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'vogue(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:39,57856,147,0,Wednesday,00:04:27,Song
rRLzlvsfcYI,Ayumi Hamasaki,BLUE BIRD (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

BLUE BIRD (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: D･A･I
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'BLUE BIRD(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:39,41601,134,0,Wednesday,00:04:08,Song
sACK5aqSO9Y,Ayumi Hamasaki,Mirrorcle World (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

Mirrorcle World (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 中野雄太
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'Mirrorcle World(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:39,27587,82,0,Wednesday,00:05:15,Song
AOLRmOwO_Nw,Ayumi Hamasaki,STEP you (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

STEP you (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 原一博
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'STEP you(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,36780,99,0,Wednesday,00:04:25,Song
Cid6qy37QQo,Ayumi Hamasaki,WHATEVER Version M (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

WHATEVER Version M (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 菊池一仁
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'WHATEVER Version M(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,54146,114,0,Wednesday,00:05:33,Song
H56QhUaXSlI,Ayumi Hamasaki,Far away (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

Far away (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 菊池一仁/D･A･I
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'Far away(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,51051,136,0,Wednesday,00:05:34,Song
Q5Vsaex9q08,Ayumi Hamasaki,SURREAL (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

SURREAL (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 菊池一仁
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'SURREAL(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,56566,131,0,Wednesday,00:04:41,Song
VAwFZo7f6tE,Ayumi Hamasaki,UNITE! (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

UNITE! (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: CREA
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'UNITE!(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,42086,113,0,Wednesday,00:05:01,Song
dQ06R43obuo,Ayumi Hamasaki,AUDIENCE (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

AUDIENCE (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: D･A･I
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'AUDIENCE(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,74205,239,1,Wednesday,00:04:07,Song
e1jv2D1wko8,Ayumi Hamasaki,For My Dear... (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

For My Dear... (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: 星野靖彦
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'For My Dear...(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,56029,77,0,Wednesday,00:04:33,Song
pqjAog_6CLA,Ayumi Hamasaki,LOVE ～Destiny～ (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

LOVE ～Destiny～ (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: つんく
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'LOVE ～Destiny～(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,52046,110,0,Wednesday,00:04:56,Song
ryOrV1tMjII,Ayumi Hamasaki,Free & Easy (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

Free & Easy (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: CREA/D･A･I
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'Free & Easy(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,36624,88,0,Wednesday,00:05:00,Song
wrd1CVjG8Z8,Ayumi Hamasaki,evolution (A COMPLETE リマスタリングver.),"Provided to YouTube by avex trax

evolution (A COMPLETE リマスタリングver.) · 浜崎あゆみ

A COMPLETE ～ALL SINGLES～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-09-10

Composer: CREA
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'A COMPLETE ～ALL SINGLES～', 'evolution(A COMPLETE リマスタリングver.)']",2019-12-18 14:10:38,55448,168,0,Wednesday,00:04:42,Song
jrl8csAe49A,Ayumi Hamasaki,Not yet,"Provided to YouTube by avex trax

Not yet · 浜崎あゆみ

Secret

℗ AVEX MUSIC CREATIVE INC.

Released on: 2006-11-29

Composer: CMJK
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'Secret', 'Not yet']",2019-12-18 13:45:44,45893,183,3,Wednesday,00:02:02,Song
bgNUXEJvkTg,Ayumi Hamasaki,Startin’,"Provided to YouTube by avex trax

Startin’ · 浜崎あゆみ

Secret

℗ AVEX MUSIC CREATIVE INC.

Released on: 2006-11-29

Composer: 原一博
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'Secret', 'Startin’']",2019-12-18 13:45:42,810920,2620,0,Wednesday,00:04:17,Song
EtQPgBq77JQ,Ayumi Hamasaki,Born To Be...,"Provided to YouTube by avex trax

Born To Be... · 浜崎あゆみ

Secret

℗ AVEX MUSIC CREATIVE INC.

Released on: 2006-11-29

Composer: 原一博
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'Secret', 'Born To Be...']",2019-12-18 13:45:38,42930,156,0,Wednesday,00:04:50,Song
t6y3OAxeYS8,Ayumi Hamasaki,BLUE BIRD,"Provided to YouTube by avex trax

BLUE BIRD · 浜崎あゆみ

Secret

℗ AVEX MUSIC CREATIVE INC.

Released on: 2006-11-29

Composer: D･A･I
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'Secret', 'BLUE BIRD']",2019-12-18 13:45:38,3161790,9839,2,Wednesday,00:04:07,Song
tIRstqZR48s,Ayumi Hamasaki,Secret,"Provided to YouTube by avex trax

Secret · 浜崎あゆみ

Secret

℗ AVEX MUSIC CREATIVE INC.

Released on: 2006-11-29

Composer: Tetsuya Yukumi
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'Secret']",2019-12-18 13:45:38,243516,1248,20,Wednesday,00:04:59,Song
4JoanAuFBSM,Ayumi Hamasaki,"too late""LaB LIFe Remix""","Provided to YouTube by avex trax

too late""LaB LIFe Remix"" · 浜崎あゆみ · ayumi hamasaki · D･A･I

ayu-mi-x II version JPN

℗ AVEX ENTERTAINMENT INC.

Released on: 2000-03-08

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'ayumi hamasaki', 'D･A･I', 'ayu-mi-x II version JPN', 'too lateLaB LIFe Remix']",2019-12-18 13:40:26,2391,25,0,Wednesday,00:05:42,Song
24KnHrfdJ8o,Ayumi Hamasaki,"immature""CLUB BAHIA MIX""","Provided to YouTube by avex trax

immature""CLUB BAHIA MIX"" · 浜崎あゆみ · ayumi hamasaki · Kazuhito Kikuchi

ayu-mi-x II version JPN

℗ AVEX ENTERTAINMENT INC.

Released on: 2000-03-08

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'ayumi hamasaki', 'Kazuhito Kikuchi', 'ayu-mi-x II version JPN', 'immatureCLUB BAHIA MIX']",2019-12-18 13:40:24,1216,11,0,Wednesday,00:04:59,Song
hdlmxB3EV8Y,Ayumi Hamasaki,"Boys & Girls""Inskadisco mix""","Provided to YouTube by avex trax

Boys & Girls""Inskadisco mix"" · 浜崎あゆみ · ayumi hamasaki · D･A･I

ayu-mi-x II version JPN

℗ AVEX ENTERTAINMENT INC.

Released on: 2000-03-08

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'ayumi hamasaki', 'D･A･I', 'ayu-mi-x II version JPN', 'Boys & GirlsInskadisco mix']",2019-12-18 13:40:22,1323,10,0,Wednesday,00:04:14,Song
5_tyezN0-YA,Ayumi Hamasaki,"Fly high""Groove That Speed Mix""","Provided to YouTube by avex trax

Fly high""Groove That Speed Mix"" · 浜崎あゆみ · ayumi hamasaki · D･A･I

ayu-mi-x II version JPN

℗ AVEX ENTERTAINMENT INC.

Released on: 2000-03-08

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'ayumi hamasaki', 'D･A･I', 'ayu-mi-x II version JPN', 'Fly highGroove That Speed Mix']",2019-12-18 13:40:21,1787,13,0,Wednesday,00:05:01,Song
tRoR5YGoSlM,Ayumi Hamasaki,"monochrome""D-Z WHITE INSTINCT Mix""","Provided to YouTube by avex trax

monochrome""D-Z WHITE INSTINCT Mix"" · 浜崎あゆみ · ayumi hamasaki · D･A･I

ayu-mi-x II version JPN

℗ AVEX ENTERTAINMENT INC.

Released on: 2000-03-08

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'ayumi hamasaki', 'D･A･I', 'ayu-mi-x II version JPN', 'monochromeD-Z WHITE INSTINCT Mix']",2019-12-18 13:40:21,3317,34,0,Wednesday,00:06:14,Song
qp_53PkWd1g,Ayumi Hamasaki,Marionette -prelude-,"Provided to YouTube by avex trax

Marionette -prelude- · 浜崎あゆみ

GUILTY

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-01-01

Composer: 中野雄太

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'GUILTY', 'Marionette -prelude-']",2019-12-18 13:38:45,13440,47,1,Wednesday,00:01:13,Song
7kSzdpXCkkM,Ayumi Hamasaki,decision,"Provided to YouTube by avex trax

decision · 浜崎あゆみ

GUILTY

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-01-01

Composer: 中野雄太
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'GUILTY', 'decision']",2019-12-18 13:38:44,16657,72,0,Wednesday,00:04:20,Song
GkSJLUpRLZo,Ayumi Hamasaki,reBiRTH,"Provided to YouTube by avex trax

reBiRTH · 浜崎あゆみ

GUILTY

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-01-01

Composer: HΛL

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'GUILTY', 'reBiRTH']",2019-12-18 13:38:37,11758,34,1,Wednesday,00:01:35,Song
X6EiXvo0Tc8,Ayumi Hamasaki,glitter,"Provided to YouTube by avex trax

glitter · 浜崎あゆみ

GUILTY

℗ AVEX MUSIC CREATIVE INC.

Released on: 2008-01-01

Composer: 原一博
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'GUILTY', 'glitter']",2019-12-18 13:38:37,31877,186,1,Wednesday,00:04:50,Song
5-FVJoc54kQ,Ayumi Hamasaki,POWDER SNOW (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.),"Provided to YouTube by avex trax

POWDER SNOW (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.) · 浜崎あゆみ · 浜崎あゆみ · 桑原秀明

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', '桑原秀明', 'NEXT LEVEL', 'POWDER SNOW(PREMIUM COUNTDOWN LIVE 2008-2009 A ver.)']",2019-12-18 13:31:26,9235,26,0,Wednesday,00:04:37,Song
7asbRVJ9Qvc,Ayumi Hamasaki,SCAR (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.),"Provided to YouTube by avex trax

SCAR (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.) · 浜崎あゆみ · 浜崎あゆみ · 多胡邦夫

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', '多胡邦夫', 'NEXT LEVEL', 'SCAR(PREMIUM COUNTDOWN LIVE 2008-2009 A ver.)']",2019-12-18 13:31:26,20156,46,0,Wednesday,00:06:59,Song
hY10T1IOg5o,Ayumi Hamasaki,SIGNAL (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.),"Provided to YouTube by avex trax

SIGNAL (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.) · 浜崎あゆみ · 浜崎あゆみ · 桑原秀明

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', '桑原秀明', 'NEXT LEVEL', 'SIGNAL(PREMIUM COUNTDOWN LIVE 2008-2009 A ver.)']",2019-12-18 13:31:26,5708,26,0,Wednesday,00:02:24,Song
KCVqGpwIAzg,Ayumi Hamasaki,too late (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.),"Provided to YouTube by avex trax

too late (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.) · 浜崎あゆみ · 浜崎あゆみ · D･A･I

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'D･A･I', 'NEXT LEVEL', 'too late(PREMIUM COUNTDOWN LIVE 2008-2009 A ver.)']",2019-12-18 13:31:25,18427,34,0,Wednesday,00:04:09,Song
XRcb_7WUvOo,Ayumi Hamasaki,Naturally (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.),"Provided to YouTube by avex trax

Naturally (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.) · 浜崎あゆみ · 浜崎あゆみ · CREA

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'CREA', 'NEXT LEVEL', 'Naturally(PREMIUM COUNTDOWN LIVE 2008-2009 A ver.)']",2019-12-18 13:31:25,19354,54,1,Wednesday,00:03:30,Song
YX9myPX6P1o,Ayumi Hamasaki,Hana (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.),"Provided to YouTube by avex trax

Hana (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.) · 浜崎あゆみ · 浜崎あゆみ · 星野靖彦

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', '星野靖彦', 'NEXT LEVEL', 'Hana(PREMIUM COUNTDOWN LIVE 2008-2009 A ver.)']",2019-12-18 13:31:25,5123,20,0,Wednesday,00:01:47,Song
oV1LBGU_pVE,Ayumi Hamasaki,HOPE or PAIN (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.),"Provided to YouTube by avex trax

HOPE or PAIN (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.) · 浜崎あゆみ · 浜崎あゆみ · Tetsuya Yukumi

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'Tetsuya Yukumi', 'NEXT LEVEL', 'HOPE or PAIN(PREMIUM COUNTDOWN LIVE 2008-2009 A ver.)']",2019-12-18 13:31:25,7627,21,0,Wednesday,00:04:25,Song
8A-6UzzklAU,Ayumi Hamasaki,Days (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.),"Provided to YouTube by avex trax

Days (PREMIUM COUNTDOWN LIVE 2008-2009 A ver.) · 浜崎あゆみ · 浜崎あゆみ · 多胡邦夫

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', '多胡邦夫', 'NEXT LEVEL', 'Days(PREMIUM COUNTDOWN LIVE 2008-2009 A ver.)']",2019-12-18 13:31:24,4594,9,0,Wednesday,00:05:04,Song
BpKeVhhzGLA,Ayumi Hamasaki,Rule,"Provided to YouTube by avex trax

Rule · 浜崎あゆみ · 浜崎あゆみ · 渡辺未来

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', '渡辺未来', 'NEXT LEVEL', 'Rule']",2019-12-18 13:31:24,23413,104,0,Wednesday,00:04:08,Song
G9m3H7NTaMk,Ayumi Hamasaki,GREEN,"Provided to YouTube by avex trax

GREEN · 浜崎あゆみ · ayumi hamasaki · 湯汲哲也

NEXT LEVEL

℗ AVEX ENTERTAINMENT INC.

Released on: 2009-03-25

Auto-generated by YouTube.","['浜崎あゆみ', 'ハマサキアユミ', 'ayumi hamasaki', '湯汲哲也', 'NEXT LEVEL', 'GREEN']",2019-12-18 13:31:24,30543,105,0,Wednesday,00:04:46,Song
8ew8SuIJBY0,Ayumi Hamasaki,NO FUTURE (Winter diary ～A7 Classical～),"Provided to YouTube by avex trax

NO FUTURE (Winter diary ～A7 Classical～) · ayumi hamasaki

Winter diary ～A7 Classical～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2015-12-23

Composer: 小室哲哉
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['ayumi hamasaki', '浜崎あゆみ', 'ハマサキアユミ', 'Winter diary ～A7 Classical～', 'NO FUTURE(Winter diary ～A7 Classical～)']",2019-12-18 13:26:46,11897,130,2,Wednesday,00:05:51,Song
8Gxmwuu3buA,Ayumi Hamasaki,Sky high (Winter diary ～A7 Classical～),"Provided to YouTube by avex trax

Sky high (Winter diary ～A7 Classical～) · ayumi hamasaki

Winter diary ～A7 Classical～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2015-12-23

Composer: 湯汲哲也
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['ayumi hamasaki', '浜崎あゆみ', 'ハマサキアユミ', 'Winter diary ～A7 Classical～', 'Sky high(Winter diary ～A7 Classical～)']",2019-12-18 13:26:45,2089,24,0,Wednesday,00:03:50,Song
WKpkDz-9IhA,Ayumi Hamasaki,Sorrows (Winter diary ～A7 Classical～),"Provided to YouTube by avex trax

Sorrows (Winter diary ～A7 Classical～) · ayumi hamasaki

Winter diary ～A7 Classical～

℗ AVEX MUSIC CREATIVE INC.

Released on: 2015-12-23

Composer: 湯汲哲也
Lyricist: 浜崎あゆみ

Auto-generated by YouTube.","['ayumi hamasaki', '浜崎あゆみ', 'ハマサキアユミ', 'Winter diary ～A7 Classical～', 'Sorrows(Winter diary ～A7 Classical～)']",2019-12-18 13:26:45,5674,59,0,Wednesday,00:04:39,Song
F8gKse0hEU8,Ayumi Hamasaki,Many Classic Moments (bonus track),"Provided to YouTube by avex trax

Many Classic Moments (bonus track) · Ayumi Hamasaki

M(A)DE IN JAPAN

℗ AVEX MUSIC CREATIVE INC.

Released on: 2016-06-29

Composer: 小室哲哉
Lyricist: 小室哲哉/MARC

Auto-generated by YouTube.","['Ayumi Hamasaki', '浜崎あゆみ', 'ハマサキアユミ', 'M(A)DE IN JAPAN', 'Many Classic Moments (bonus track)']",2019-12-18 13:26:16,100253,687,1,Wednesday,00:06:08,Song
PAa56K7hkrY,Ayumi Hamasaki,tasky,"Provided to YouTube by avex trax

tasky · Ayumi Hamasaki

M(A)DE IN JAPAN

℗ AVEX MUSIC CREATIVE INC.

Released on: 2016-06-29

Composer: 遠山輔
Lyricist: 対象者なし

Auto-generated by YouTube.","['Ayumi Hamasaki', '浜崎あゆみ', 'ハマサキアユミ', 'M(A)DE IN JAPAN', 'tasky']",2019-12-18 13:26:16,55952,295,3,Wednesday,00:01:59,Song
